"PPN","title","subtitle","name 1 display","name 1 family","name 1 given","name 1 role","publication place","publication date","publisher","language","name 2 given","name 2 part","name 2 family","name 2 role","name 3 display","name 3 role","number of pages","classification of the Zentrales Verzeichnis Digitalisierter Drucker","DDC classification","MARC genre terms","PPN of physical work","licence","access condition","PURL","file","groundtruth","classification"
"PPN1870488814","Von der Feme gerichtet","Erzählung für die reifere Jugend","Höcker, Georg","Höcker","Georg","aut","Berlin","1897","Druck und Verlag von A. Weichert","ger","Eugen",,"Hilpert","ill","Deutsche Forschungsgemeinschaft","fnd","169","Kinder- und Jugendbücher",,"Jugendbuch","PPN07655211X","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003578E00000000","data/PPN1870488814/00000163_3.jpg","-0","Abbildung"
"PPN1870488814","Von der Feme gerichtet","Erzählung für die reifere Jugend","Höcker, Georg","Höcker","Georg","aut","Berlin","1897","Druck und Verlag von A. Weichert","ger","Eugen",,"Hilpert","ill","Deutsche Forschungsgemeinschaft","fnd","169","Kinder- und Jugendbücher",,"Jugendbuch","PPN07655211X","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003578E00000000","data/PPN1870488814/00000123_0.jpg","-0","Abbildung"
"PPN1809487013","Wie Heinrich von Eichenfels zur Erkenntniß Gottes kam","eine Erzählung für Kinder und Kinderfreunde","Schmid, Christoph, von","Schmid","Christoph","aut","Leitmeritz","1840","Medau","ger",,,,"fnd",,,"81","Kinder- und Jugendbücher",,"Kinderbuch","PPN672582279","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003355E00000000","data/PPN1809487013/00000006_0.jpg","Abbildung","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000016_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000001_0.jpg","Initiale","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000031_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000011_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000012_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000027_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000025_2.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000028_4.jpg","Initiale","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000007_2.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000006_3.jpg","Initiale","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000028_5.jpg","Initiale","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000034_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000016_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000021_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000006_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000009_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000019_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000010_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000025_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000029_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000028_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000026_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000030_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000009_2.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000030_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000007_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000009_3.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000017_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000035_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000014_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000009_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000014_2.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000006_2.jpg","Initiale","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000028_2.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000013_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000028_3.jpg","Abbildung","Farbtafel"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000011_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000005_1.jpg","-0","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000015_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000007_1.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000028_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000010_4.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000014_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000013_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000032_0.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000030_2.jpg","-0","Abbildung"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000012_1.jpg","Initiale","Initiale"
"PPN1759169900","Ein Korb voll Allerlei",,"Meggendorfer, Lothar","Meggendorfer","Lothar","aut","München","1890","Braun & Schneider","ger","Franz",,"Bonn","aut",,,"41","Kinder- und Jugendbücher",,,"PPN566792591","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307E000000000","data/PPN1759169900/00000018_2.jpg","-0","Abbildung"
